Brand,Product
Parker,Трубка нержавеющая Parker GE R10X171
Parker,Клапан PARKER PVL-B121618
Parker,Насос Parker FM 4
Parker,Рем.комплект PGP 17 Parker
Parker,Рем.комплект TE 0365 MW Parker
Parker,Насос гидравлический PV-092  Parker.
Brinkmann Pumps,Насос Brinkmann Pumps BFS2 с клапаном давления
Brinkmann Pumps,Насос Brinkmann KTF 16/120-X+505
Brinkmann Pumps,Насос центробежный Brinkmann Pumps UH90-47 -010
Brinkmann Pumps,Насос центробежный Brinkmann Pumps UH90-39 -010
Brinkmann Pumps,Насос Brinkmann D-58791 Werdohl Type KTF 16/120 - X +505
Brinkmann Pumps,насос Brinkmann SFL 650/220
Brinkmann Pumps,Насос BRINKMAN  STA609/1080+001
Brinkmann Pumps,Насос Brinkmann STA/SAL - 609/1080
Brinkmann Pumps,Мотопомпа BRINKMANN TFS 348/50
Camozzi,Быстросъёмное соединение Camozzi S6520 4-1/8
Camozzi,Camozzi серия MC 1/4
Camozzi,Camozzi  серия МС 1/2
Camozzi,Пневмораспределитель 953-000-Р16-23  Camozzi
Camozzi,Фитинг S6510 8-1/8
Camozzi,Пневмоцилиндр D=32; ход 25 Camozzi (27М2А32А0025)
Camozzi,Распред.ручн.тумблер 5/2-1/8 Camozzi (358-990)
Camozzi,Вилка для штока М10х1.25 Camozzi (G-25-32)
Camozzi,Гайка спец. М22х1.5 Camozzi (V-20-25)
Vickers,DG4V 3 2C M U H7 60 Vickers-wegeventil
Vickers,DG4V 3 2A M U H7 60 Vickers-wegeventil
Vickers,DG4V 3 2AL M U H7 60 Vickers-wegeventil
Vickers,DG4V 5 2AJ M U H6 20 Vickers-wegeventil
Vickers,DG4V 5 2ALJ H M U H6 20 Vickers-wegeventil
Vickers,DG5V 7 2C M U H7 30 Vickers-wegeventil
Vickers,C5GV 825UG Vickers-Modularvent
Vickers,DGMX2 3 PP CW B 40 Vickers Druckregelv
Vickers,DGMPC 3 ABK 41 Vickers-Rueckschl.v
Endress+Hauser,Реле уровня Endress+Hauser FTW 325
Endress+Hauser,Расходомер вихревой Endress+Hauser Prowir 72F2H-SE0AA1AAA4AA
Endress+Hauser,Термопреобразователь сопротивления Endress+Hauser Omnigrad  MTR12-AAF1SXGC0000 L=300mm  1xPt100/A/4(890068142FE)
Endress+Hauser,Барьер активный Endress+Hauser RN 221 N-A1
Endress+Hauser,Преобразователь давления Endress+Hauser Cerabar MPMC41-RE11H2A21M1
Endress+Hauser,Расходомер Endress+Hauser Promag 10H DN25 1`` 10H26-A00A1AA0A5AA
Endress+Hauser,Датчик уровня Endress+Hauser FTL20H-0GEJ2F 1
Endress+Hauser,Преобразователь давления Endress+Hauser PMC41-RC11SBA11M1
Endress+Hauser,Датчик уровня Endress+Hauser  FTL20-0025
IFM,Датчик IFM O5H-FPKG/US100
IFM,Датчик лазерный IFM O1D100  (O1DLF3KG)
IFM,Датчик лазерный IFM О5H500 (O5H-FPKG/US100)
IFM,Разъем с кабелем IFM: EVT007
IFM,Датчик приближения индуктивный  IV 5004 IFM
IFM,Блок питания AC1226 IFM
IFM,Модуль AC2515 IFM
IFM,Модуль AC2502 IFM
IFM,Модуль AC2457 IFM
Balluff,Датчик индуктивный BALLUFF BES 517-132-M3-H-S4
Balluff,Датчик индуктивный BALLUFF BES 516-360-S4-C (10-30VDC)
Balluff,Датчик индуктивный BALLUFF BES 516-326-G-E5-C-S4
Balluff,Датчик Balluff BES516-133-MO-C-S
Balluff,"BALLUFF, BNS 819-100-R-11, одиночный выключатель"
Balluff,Выключатель BNS-819-B06-R16-72-10  BALLUFF
Balluff,Balluff BES M18MI-POC80B-S04K
Balluff,Датчик индуктивный BAW M12MP-UAZ50B-BV03-510  BALLUFF
Balluff,Сенсор оптический BALLUFF BOS 36K-PA-1QH-S 4-C
Hydac,Фильтроэлемент  HYDAC 0950R020BN4HC
Hydac,Фильтр HYDAC DF BH/HC 110 T C 5D 1.0/-L24
Hydac,Фильтроэлемент  HYDAC  0110D005BH4HC
Hydac,Фильтроэлемент HYDAC 0007 L 003 P
Hydac,Фильтроэлемент HYDAC 0250 DN 003 BN4HC
Hydac,Фильтроэлемент HYDAC 0330 R 003 BN4HC
Hydac,Фильтроэлемент HYDAC  0660 D 003 BN4HC
Hydac,Фильтроэлемент HYDAC  1700 R 003 BN4HC
Hydac,Фильтроэлемент HYDAC  0240 R 003 BN4HC
Omron,Датчик положения OMRON E2A-M30KN18-WP-C1 2M BY OMG(замена для E2EG)
Omron,Реле времени Omron H 3 DE - M 2
Omron,Блок питания OMRON S8VS-12024
Omron,"Модуль выходных сигналов OMRON CQM1-OC222, 16 выходов 24DC"
Omron,Процессор OMRON CPM1A-40CDR A V1 M
Omron,Частотный преобразователь Omron CIMR-E7Z  45кВт
Omron,Фотодатчик  OMRON E3S – DS30B4
Omron,Датчик индуктивный M 05 E2E-X1B1 NO OMRON
Omron,Датчик индуктивный M 05 E2E-X1B2 NС OMRON
Sandvik,EIM011101 Circlip
Sandvik,EIM011103 Planet Gear
Sandvik,EIM011111 Spacer
Sandvik,EIM011096 O-Ring
Sandvik,EIM011097 Ring
Sandvik,EIM011098 Ring Gear Support
Sandvik,EIM011099 Ring Gear
Sandvik,EIM011091 Needle Bearing
Sandvik,EIM011093 Seal
Harting,"Harting Разъем  an 3A вилка,3конт  09200032611"
Harting,"Harting Разъем Han 3A розетка,3конт  09200032711"
Harting,Harting Разъем кожух каб.3А  09200031440
Harting,"Harting Разъем кожух блочн 3А,мет  09200030301"
Harting,Harting Разъем Защита вводаPg11 пластик  09000005182
Harting,Harting Разъем Винт М3 с прокл  09200009918
Harting,"09300060301, HARTING Промышленный разъем, кожух"
Harting,9330162701 Harting
Harting,9330162601 Harting
kabelschlepp,"Кабельканал, S 1250.225-RMD-200-St-2500, Kabelschlepp"
kabelschlepp,"Кабельканал, S 1250.170-LG-200-St-4125, Kabelschlepp"
kabelschlepp,"Разделитель, MC1250 RMD Umgriff TS1, Kabelschlepp"
kabelschlepp,Гибкий кабель-канал MF 080.2 -150-1400 FHF/MHF
kabelschlepp,"Стружкоуборочный конвеер SRF063.00L art. CCHD000077, чертеж SK-31-1105800-01"
kabelschlepp,Шлеппер  KC 0900.365-RS-300-3060 FU/MU nT7
kabelschlepp,Кабельный канал LS 1050.160-RS 2-125-ER1-1470- Tsubaki  FAI/MAI
kabelschlepp,Кабельный канал LS 1050.140-RS 2-125-ER1-1575- Tsubaki  FAI/MAI
kabelschlepp,Кабельный канал LS 1050.100-RS 2-125-ER1-1050- Tsubaki  FAI/MAI
Phoenix Contact,PHOENIX CONTACT Temperature relay for PT100    MCR-SL-PT100-SP
Phoenix Contact,Клещи съема изоляции QUIK-WIREFOX 6 PHOENIX CONTACT
Phoenix Contact,Блок питания PHOENIX CONTACT Art. № 2866763
Phoenix Contact,Phoenix Contact  PSR-SCP-24DC/ESD/5X1/1X2/300
Phoenix Contact,"Коробка датчика и исполнительного элемента Phoenix Contact:SACB-4/8-L-SC, арт.1680568"
Phoenix Contact,Реле Phoenix Contact REL-MR- 12DC/21 Арт. 2961150
Phoenix Contact,PHOENIX CONTACT. Кабельный соединитель 1642153
Phoenix Contact,PHOENIX CONTACT. Кабельный соединитель 1642182
Phoenix Contact,PHOENIX CONTACT. Разъем 1642140
Lenze,"Lenze Статор BFK458-06E, Stator, 205 V DC"
Lenze,"Lenze Ротор BFK458-06, alum rotor"
Lenze,Lenze Втулка BFK458-06
Lenze,"Сервомотор Lenze, ZMO905205"
Lenze,"Кабель силовой EYP0004A0350M01A00 (0004 - 13227507 Motor 1.5 fix), Nr. 15064117"
Lenze,"Сервопреобразователь EVS9322-EP, position, 0,75 kW"
Lenze,Панель управления EMZ9371BC
Lenze,"Тормоз механизма раскрытия, LENZE BFK458 SIZE 08 TYPE E, 180V 25W 5NM PILOT BORE"
Lenze,Частотный преобразователь Lenze Type:E84AVHCE 1124 SXO
Lowara,"Насос Lowara FCE 40-160/22/A  2,2kW  3x400V 50Hz"
Lowara,Насос центробежный Lowara SHS80-160/150 pump; 415v
Lowara,Насос Lowara 5SV12F022T
Lowara,"1 x Lowara model FHE4-65-200/30 pump, P/No    101395500"
Lowara,Lowara FHS-80-315/110 pump
Lowara,002231470 Lowara Механическое уплотнение VBPGF
Lowara,002231485 Механическое уплотнение VBVGG
Lowara,"002221275 Уплотнительное кольцо D 171X3,53 NBR"
Lowara,002221638 Кольцо уплотнительное
Hamworthy,Кольцо 31430101 Impeller wear ring
Hamworthy,Кольцо 31430143 Impeller wear ring
Hamworthy,Кольцо 42134379 O-ring
Hamworthy,Фиксирующий винт 40422032 Socket Screw Set
Hamworthy,Втулка 36764066 Bush for bearing
Hamworthy,Уплотнение 42611087 (593413) Mechanical seal
Hamworthy,Кольцо 31541451 Seal retaining ring
Hamworthy,Шпонка 40034522 Key
Hamworthy,Датчик пламени SmartScan 121 /363921068
Kracht,Клапан расхода двухпоточный Kracht W.5016018305
Kracht,Насос Kracht KP/5/200 C10K Z00 0DE1
Kracht,Комплект уплотнений KP 1-4NL2 для двигателя KRACHT KM 1/11
Kracht,Шестеренчатый насос высокого давления KP 1/11 F1RA K0A 4NL1
Kracht,Предохранительный клапан DBD 10 D1 A 150
Kracht,Шестеренчатый насос Kraht KP 1/8 F1RA K0A 4NL1
Kracht,Предохранительный клапан DBD 10 D1 A 150 ZUR KP 1
Kracht,Штуцер WSA 1\22
Kracht,Штуцер WDA 1\16
Sumitomo,Мотор-редуктор Sumitomo Buddy Box EHYM3-B6125EY3-46
Sumitomo,"Редуктор Cyclo 6000 X-Adapter, CNVXS-6120G-87/G 024/0130, Sumitomo Drive Technologies"
Sumitomo,Редуктор Sumitomo CNVM08-6100E-71/G V80S/4
Sumitomo,Мотор-редуктор LVYM8-3E17DC-EY6-B424/V132 S/4
Sumitomo,"Редуктор Cyclo 6000 X-Adapter, CNVXS-6120G-87/G 024/0130"
Sumitomo,Гидронасос QT22-5L
Sumitomo,Гидронасос QT53-63
Sumitomo,Фильтрэлемент VN-04A
Sumitomo,Фильтроэлемент VN-10A
Heidenhain,Энкодер Heidenhain RON 285C - 18000
Heidenhain,Преобразователь перемещений Heidenhain ROD 426 - 2500 Id.Nr. 376847-1C
Heidenhain,"Линейка Dr. JOHANNES HEIDENHAIN, Ls 803 , Id. Nr.204418-GK"
Heidenhain,"Линейка Dr. JOHANNES HEIDENHAIN, Ls 803 , Id. Nr.204 418-GL"
Heidenhain,Энкодер Heidenhain ERN1331.051-1024
Heidenhain,Асинхронный мотор  DRIVE AX   80.1C   энкодер Heidenhain
Heidenhain,Асинхронный мотор  AX/AC 100 K3 5.6 kW с энкодером Heidenhain
Heidenhain,Асинхронный мотор AX/AC 100 K3 7.6 kW   с энкодером Heidenhain
Heidenhain,Асинхронный мотор AX/AC 100 K2  4 kW с энкодером Heidenhain
Schneider Electric,Реле LR9 F7579 класс 20 Schneider Electric 500А
Schneider Electric,БЛОК-КОНТ.С КЛЕММ.ЗАЖ. ПОД ВИНТ 1НЗ ZBE102
Schneider Electric,SCLUB12 Schneider Electric
Schneider Electric,SCLUCA1XBL Schneider Electric
Schneider Electric,SCLUA1C200 Schneider Electric
Schneider Electric,SCLU9MR1C Schneider Electric
Schneider Electric,SCLU2MB0BL Schneider Electric
Schneider Electric,SCLUCA05BL Schneider Electric
Schneider Electric,SCLU9BC20 Schneider Electric
SMC,Пневмораспределитель SMC NVZ110-5MZ-M5-X51
SMC,Пневмоцилиндр  SMC MIS12-20D1
SMC,Пневмораспределитель SMC SYS120-SDO-01F-Q
SMC,Пневмораспределитель SMC  VH432-A06
SMC,Датчик положения SMC  D-A54
SMC,Пневмоцилиндр SMC  CQ2B80-50D
SMC,Пневмоцилиндр SMC  ЕCQ2B100-40D
SMC,Электромагнитная муфта GDF70/FD.20H7 FF70
SMC,Пневмоцилиндр SMC Пневматик С96SB100-600
Ashcroft,Датчик давления Ashcroft LPS  N4 P B 30 PSI FM 07 K3 CH
Ashcroft,Датчик давления Ashcroft KM11-42-050-0/6BAR=MG9-M12
Ashcroft,Манометр 35-W1005PH-02L0/300PSI-XUL
Ashcroft,Пресс Type 1237DG-100
Ashcroft,Разделительная мембрана 25=Y=SL=02T=PSI Type 201
Ashcroft,"Манометр 1005 PXUL, ASME B 40.1 Grade B, 35=W1005P=H=02=L=0/300=PSI=CS=UL"
Ashcroft,Манометр  100-N5500-S-13-L-0/250mbar
Ashcroft,Манометр 2074  30=2074=SD=02=L=30=PSI=FM
Ashcroft,Реле давления B=4=29=B=30 PSI=IP=25
Testo,Многофункциональный измерительный прибор Testo 435-3
Testo,Электронный термометр Testo 925
Testo,Быстродействующий поверхностный зонд с пожпружиненной термопарой
Testo,Кейс транспортировочный для Compact класса
Testo,Инфракрасный термометр Testo 830-T2. оптика 12:1
Testo,"Услуга по организации поверки инфракрасного термометра в диапозоне -20-400 С (подготовка, переупаковка, проверка прибора на ЧТ)"
Testo,"КОЛЛЕКТОР МАНОМЕТРИЧЕСКИЙ TESTO 550-2 ЦИФРОВОЙ, КОМПЛЕКТ"
Testo,Комплект логгера данных Testo 174 H с USB-интерфейсом арт.0572 0566
Testo,"Услуга по организации поверки по влажности 2%ОВ (подготовка, переупаковка, проверка прибора в КК) арт.0770 0001"
AEG,Колесо косозубое 0304431 SCHRAEGSTIRNRAD 40x3
AEG,Колесо косозубое 0305225 SCHRAEGSTIRNRAD 42x3
AEG,Колесо косозубое 0302902 SCHRAEGSTIRNRAD 46x3
AEG,Колесо косозубое 0302903 SCHRAEGSTIRNRAD 44x3
AEG,Двигатель AEG Typ G13.02
AEG,Тиристорный регулятор Thyro-A 2A 400-100 H RL1
AEG,"Наконечники для электродов   F16x20 Punkt O8,0 aus Wirbalit ® HF  AEG SVS SCHWEISSTECHNIK"
AEG,Сенсорная головка SE  Ex PR M1 DD  DRAEGER Polytron
AEG,Регулятор мощности тиристорный Thyro-P 1P400- 170H с опцией ASM
Barksdale,Реле уровня Barksdale UNS-ABS
Barksdale,Датчик (реле уровня) 01/09 Barksdale Tup UNS-ABS Art 0111-396
Barksdale,Реле давления Barksdale model 9681x-1cc-2
Barksdale,Датчик давления Barksdale D1T-H150SS-EXI 0401-131
Barksdale,"Адаптер Barksdale 1/4"" NPT to G 1/2"" male 906-0025"
Barksdale,Датчик давления Barksdale D2T-A80 11 bar Art. 0401-331
Barksdale,Датчик давления Barksdale 9048-5 25-350 bar Art-0407-019
Barksdale,"Датчик UNS 1000-MS/T1-ST1BN25-L2/2,1 L0=250mm,L1=175mm,L2=75mm"
Barksdale,Поплавковый датчик уровня c точками переключения UNS2000-ABS Id.No. 0113-776
keller,"Фильтропатрон BN 2.170 L=606, арт. 8000110869"
keller,Промышленный преобразователь PA-21Y 81554.55
keller,Промышленный преобразователь PA-21Y 81554.55
keller,Датчик давления PA-21 SC/81440.11-10
keller,"Датчик PA-21Y 0..10bar, 4...20mA, присоединение 7/16""-20UNF female, эл.присоединение 2m"
keller,PA23/8465.03-100bar K10.15 EPDM 4-20mA
keller,"Датчик давления PA-21Y/50bar/81554.33 (222155.0102) 0...50 bar, G1/4, 8...28V,4-20mA"
keller,"Промышленный преобразователь PA-21G Диапазоны давления 0…30 бар Аналоговые выходные сигналы 4…20мА Кабель 2 метра Присоединение G7/16"" нар."
keller,Взрывозащищенный совмещенный преобразователь давления и температуры РА - 33Х
Grundfos,Насос CM-А 3-6 0.65kW 3x400V 50Hz
Grundfos,Циркуляционный насос Grundfos UPS 50-180 F 1*230 B
Grundfos,"Насос Grundfos SP 8A-18 (Rp 2"", 3.0 кВт, 3*400 B)"
Grundfos,"Дренажный насос Grundfos DWK.0.13.150.75.5.1D 7,5kW 16A ~3x380-415V 50Hz 2850/min"
Grundfos,"Насос Grundfos  AP 12.50.11.A3  1,7/1,2kW  3,2A  3x400V 50Hz"
Grundfos,"Насос Grundfos  unilift  АР12.50.11.А3, тип штекера CEE"
Grundfos,Прокладки к насосу Grundfos
Grundfos,Насос Grundfos MTH 2-50/5  A-W-A-AUUV
Grundfos,"Насос  CR 15-3  A-F-A-E-HQQE  3,0kW  3x400V 50Hz GRN96501894   Grundfoss"
KSB,Колесо для насоса KSB Etanorm-G 32-200.1 GII арт.№ 47042136
KSB,ЗВОНОК 85ДБ 22ММ 24В XB5KSB
KSB,Насос KSB Etaprime GBN 80-170 / 752 GBN10
KSB,"Pump KSB RIO -C25-40 0,25A   40982151"
KSB,"Pump KSB RIO -C25-60 0,36A  40982520"
KSB,Pump KSB RIO -C25-50 E 29132121
KSB,Насос KSB Etaline 65-250/1852.1 GN 11
KSB,Вал ID 11 170 984 Для насосов  KWP 300-400 KSB
KSB,SPARE PARTS KIT   EC-WE25.1 C10 42286008
Graco,Аппарат безвоздушного распыления с электрическим приводом Graco ULTRA MAX II 695
Graco,Насос Premier 45:1 DF 1800  237555 Graco
Graco,Сопло безвоздушное Graco XHD 425
Graco,Сопло безвоздушное Graco XHD 217
Graco,Сопло безвоздушное Graco XHD 219
Graco,Комплект уплотнений №222864
Graco,Комплект уплотнений Leder-Packungssatz 237-240
Graco,Насос Graco 236-456
Graco,Ремонтный комплект диафрагмы насоса TRITON 308 (кат. № 245065)
MP Filtri,Фильтроэлемент MP Filtri HP 3203A25AN
MP Filtri,Фильтр MP Filtri MPM 075G1M60
MP Filtri,Фильтрующий элемент MP Filtri типа MF 400 2 P 25 NB
MP Filtri,Индикатор Е1 MP Filtri
MP Filtri,Фильтрующий элемент MF1002A10NB MP Filtri
MP Filtri,Фильтрующий элемент HP065-1-A10AN
MP Filtri,Фильтрующий элемент MF100-2-P10NB
MP Filtri,Фильтроэлемент PL1102A012ANP01
MP Filtri,Фильтроэлемент MF400IAI0HB
Advantech,Модуль аналоговой развязки  Advantech ADAM 3014
Advantech,"Плоский ЖК-монитор Advantech FPM--2150G-UCE, сенсорный 15-дюймовый экран, 1024х768 (XGA), 262 тыс. цветов, 500:1, VGA, кабель 1,8 м"
Advantech,ADAM-4520-D2E RS-232 RS-422/RS-485 преобразователь Advantech
Advantech,ADAM-5051SAE модуль Advantech
Advantech,ADAM-5510MA2E модуль Advantech
Advantech,Advantech Модуль аналогового ввода 1-канальный ADAM-4012-DE
Advantech,Коммутатор ADAM-6520
Advantech,Компьютер с сенсорной панелью TPC-66SN-E2AE
Advantech,Компьютер с сенсорной панелью  ATP-10AR100-A0  ATHLEtec
Rittal,"Rittal, Steady light component SG2369.000 red"
Rittal,"Rittal, LED lamp SG2374.200 24V AC/DC red"
Rittal,"Rittal, Steady light component SG2369.020 yellow"
Rittal,"Rittal, LED lamp SG2374.220 24V AC/DC yellow"
Rittal,"Rittal, Steady light component SG2369.010 green"
Rittal,"Rittal, LED lamp SG2374.210 24V AC/DC green"
Rittal,"Шкаф распределительный Арт.1180500 (Корпус эл-щита с монтажной платой, IP66, 1000Х800Х300 AE RAL 7035) ф.Rittal"
Rittal,"Rittal Разъединитель разм.1, 250A, 690В (9344100  )"
Rittal,"Кондиционер Rittal, Art. 3329144"
Kanthal,Tруба радиатора APM tube T14658 800465 Kanthal
Kanthal,Нагреватель TUBOTAL B16811 АРМ 8.00 124/10Н 70.7KW 400V Le=3781
Kanthal,Труба радиатора APM tube T13062F 807786 Kanthal 152/140х2535
Kanthal,"Нагревательный элемент TUBOTAL В13062F 129798 124мм 20,9кВт/190В"
Kanthal,"Нагревательный трубчатый модуль Superthal SMU 80A 3/6 furnace L=500 mm, Do=280 mm в стальном кожухе, в модуле две независимые зоны"
Kanthal,"Радиационная труба Ø 154/142 x L = 1775mm, 806149"
Kanthal,GLOBAR SDA-1-20-800-1700-3.5-1515 Нагревательный элемент карбидокремниевый
Kanthal,Kanthal с фланцем и днищем 154/142х1770мм  Т9864
Kanthal,Труба с фланцем и днищем 154/142х1770мм  Т9864
ABB,1SCA104838R1001  OT16FT3 Рубильник дверного монтажа 3-полюсный 16А (без ручки)  ABB
ABB,1SCA105317R1001  OTS40T3 Клеммная крышка на три полюса для OT16...40F3/FT3  ABB
ABB,"1SCA108274R1001  OHBS2RJE-RUH Ручка ""черная"" для прямого монтажа на OT16..125FT  ABB"
ABB,1SCA105718R1001  OTPN40FD Дополнительный полюс (клемма N-стационарная нейтраль) для OT16..40FT3  ABB
ABB,"MA2,5/5    Клеммник винтовой  до 2.5мм.кв.серый   Entrelec ABB"
ABB,M4/6  Клеммник на DIN-рейку 4 мм.кв.(серый)   Entrelec ABB
ABB,"FEM6  Торцевой изолятор для клеммников MA2.5, M4, M6, M10 (серый)  Entrelec ABB"
ABB,BAM2   Торцевой фиксатор для клеммного ряда с 2 блокирующими винтами   Entrelec ABB
ABB,"SCF6  Разделитель-торцевой изолятор для клеммников MA2.5, M4, M6, M10 под крышку CPM, серый ABB"
Danfoss,Реле давления Danfoss NSK-BE030I-U009
Danfoss,Реле давления Danfoss NSK-BE050I-U009
Danfoss,Датчик давления Danfoss:MBS 4510
Danfoss,"Насос Sauer Danfoss  SNP1/7,8 DC001"
Danfoss,"Ремкомплект уплотнения приводного вала для насоса Sauer Danfoss  SNP1/7,8 DC001"
Danfoss,Клапан Danfoss-Socla X1666 (p/n 149B5210)
Danfoss,Клапан Danfoss-Socla X1666 (p/n 149B5211)
Danfoss,Клапан Danfoss-Socla X1666 (p/n 149B5212)
Danfoss,Клапан Danfoss-Socla X1666 (p/n 149B5213)
Cib Unigas,Горелка LO 200
Cib Unigas,"Электрод контроля пламени д/P30, 60-S2/12 арт.2080102"
Cib Unigas,Электрод запальный д/P30/P60 арт.2080202
Cib Unigas,"Регулятор в комплекте, автоматический мазут/диз арт. 2570054"
Cib Unigas,Регулятор в комплекте B-P-PRO-2 арт. 25700A6
Cib Unigas,Модулятор MD RWF40.010A97 арт. 2570112
Cib Unigas,"Шланг G/N L=1500 1""M X 1""FC ST 25 арт. 2340004"
Cib Unigas,"Сервопривод M-PR.S.IT.A.O.50, код 2480053"
Cib Unigas,Горелка Р 65М-.АВ.S.RU.A.0.50.
Dungs,Компрессор проверки герметичности газового оборудования Typ: VDK 200 A S02 211 222  ~(AC )50Hz Schaltstrom imax.4A  IP40   -10ºC T 60º  pmax.=360mbar
Dungs,Мультиблок MB-DLE 405 B01 S50 (226875)
Dungs,"Катушка 240115   1100 для MB-D., 405-407"
Dungs,"Клапан электромагнитный Typ MB - DLE 415 B01 S20 (226799), Pmax 360 mbar pBr 4-20 mbar 15 T70, KIA  Gr 2 EN 88 EN 61"
Dungs,Реле избыточного давления газа GW 150 А5/1. Присоеденсние: на арматуру DUNGS. Диапазон настройки: 5-150 мбар. Максимальное рабочее давление: 500 мбар.
Dungs,КЛАПАН ГАЗОВЫЙ MB-DLE403B01S20(225277)
Dungs,Переключатель Switch LGW 3A2 (D 107409)
Dungs,"Мультиблок MB-DLE 403 B01 S20, 226568, AC=230V, Pmax=360 mbar, Pвых=4-20 мбар"
Dungs,"Дифференциальный датчик LGW 3 A1, Рмакс=100мбар, уставка 5 мбар, Диапазон  0,4-3мбар"
Mahle,Фильтровальный патрон Mahle (P12301ORN SMX10)
Mahle,Фильтроэлемент MAHLE PI 8445 DRG 60
Mahle,PI 0126 SM    (заливной фильтр)
Mahle,PI 2214-58    (рециркуляционный фильтр низкого давления)
Mahle,Фильтроэлемент Р13105 SMX 10 R14EPDM
Mahle,Фильтрэлемент PI 1145  MIC 10;  768.012.07
Mahle,Фильтроэлемент PI 23006RN PS 10
Mahle,Фильтр масляный 77643844 HC__0035__-00 D0150Ans.-hy.oelfil.verp.
Mahle,Фильтроэлемент РI 3105 SMX 10 R14EPDM
Andritz,Плата A-1 № 131201471 Andritz
Andritz,Плата 960 115 -2A № 131201461 Andritz
Andritz,Плата 960 115 -3A № 131201479 Andritz
Andritz,Плоское реактивное сопло R20
Andritz,"Ролик перфорированный в сборе 131258992, 3-хроликовая система Ø8,0 MV919XW"
Andritz,"Уплотнительное кольцо Gasket S3708LG, Part No 3539410108"
Andritz,"Уплотнительное кольцо Gasket Klingersil C4500, Part No W15313022"
Andritz,"Уплотнительное кольцо Gasket Red copper, Part No 3539370061"
Andritz,"Дисковая проводка Rotary guide, Part No 3539410110"
Sun Hydraulics,"Клапан  Sun Hydraulics, CBEA LHN OLK6"
Sun Hydraulics,Клапан CBCA-LBN  в корпусе EBY
Sun Hydraulics,Клапан CBCA-LBN
Sun Hydraulics,Клапан CBEA-LBN
Sun Hydraulics,Клапан CBEA-LBN в корпусе BBВ
Sun Hydraulics,Картридж фильтра гидравлической силовой установки SUN FLDA-XDV T13A
Sun Hydraulics,Клапан CBCA-LHN
Sun Hydraulics,Клапан CBCA-LIN
Sun Hydraulics,Клапан обратный CKGB-XCN
Atlas Copco,шестерня главного привода Atlas Copco 1616620612
Atlas Copco,шестерня привода прев.ступени Atlas Copco 1616622101
Atlas Copco,шестерня привода втор.ступени Atlas Copco 1616622001
Atlas Copco,Фильтр Atlas Copco 1202 8040 01
Atlas Copco,"Atlas Copco, Масляный фильтр арт.1622365280 (он же арт. 2901194401)"
Atlas Copco,"Atlas Copco, компрессорное масло Roto-inject 20л"
Atlas Copco,"Atlas Copco, набор электрического дренажного клапана арт.2901074900"
Atlas Copco,"Atlas Copco, набор маслосепаратора арт.2901056622"
Atlas Copco,"Atlas Copco, набор термостата арт.2901146400"
Mitsubishi,Серводвигатель HC153BT с датчиком OSA104S2 Mitsubishi Electric
Mitsubishi,Преобразователь частоты  FR-D720S-100-E  214194  Mitsubishi
Mitsubishi,Преобразователь частоты FR-D740-160-EC 212420 Mitsubishi
Mitsubishi,Преобразователь частоты FR-E740-060-EC 211958  Mitsubishi
Mitsubishi,Преобразователь частоты FR-E740-170-EC 211961 Mitsubishi
